state,F7,F3,P7,O1,O2,P8,AF4
unfocussed,3947.936698717949,4906.726762820514,4219.206730769231,4253.585737179487,4081.6346153846157,4055.48076923077,3964.0224358974365
unfocussed,4135.725160256411,4965.452724358975,4304.455128205129,4332.2235576923085,4164.831730769231,4154.619391025642,4126.722756410257
unfocussed,4077.155448717949,5028.505608974359,4343.677884615385,4315.969551282052,4062.5881410256416,4211.350160256411,4146.149839743591
unfocussed,3995.2163461538466,5082.648237179488,4365.564903846154,4304.575320512821,4033.629807692308,4262.035256410257,4128.962339743591
unfocussed,3948.601762820513,4995.580929487181,4295.064102564103,4265.008012820514,3975.16826923077,4175.280448717949,4038.229166666667
unfocussed,3988.032852564103,5017.704326923077,4313.497596153847,4263.745993589744,3983.048878205129,4157.8245192307695,4099.310897435898
unfocussed,3981.1818910256416,5050.532852564103,4333.794070512821,4255.460737179487,4000.845352564103,4199.134615384616,4142.3557692307695
unfocussed,3952.1794871794878,5041.714743589744,4331.726762820514,4260.797275641026,4004.5913461538466,4203.217147435898,4068.4695512820517
unfocussed,3996.770833333334,5034.963942307693,4322.740384615385,4307.86858974359,4037.0512820512827,4187.275641025642,3991.245993589744
unfocussed,4017.82451923077,5053.613782051283,4342.39983974359,4323.525641025642,4045.729166666667,4200.376602564103,4073.685897435898
unfocussed,3995.6650641025644,5084.0464743589755,4348.745993589744,4302.816506410257,4028.8862179487187,4217.007211538462,5055.4286858974365
unfocussed,3951.0096153846157,5120.388621794872,4372.435897435898,4278.153044871795,3977.780448717949,4246.935096153847,5900.136217948719
unfocussed,3942.692307692308,5044.4911858974365,4321.065705128206,4289.563301282052,3998.060897435898,4182.6682692307695,4868.377403846154
unfocussed,4011.1217948717954,5048.7620192307695,4323.141025641026,4308.2932692307695,4068.0368589743593,4203.934294871796,4476.891025641026
unfocussed,3923.0568910256416,5051.866987179488,4281.939102564103,4304.266826923077,4047.279647435898,4208.341346153847,4198.958333333334
unfocussed,3976.3261217948725,4986.462339743591,4275.452724358975,4293.373397435898,3997.7524038461543,4139.695512820514,4212.500000000001
unfocussed,4007.6883012820517,5014.7235576923085,4310.156250000001,4280.284455128206,4011.217948717949,4163.313301282052,4245.128205128206
unfocussed,4002.1193910256416,5042.139423076924,4320.088141025642,4284.0745192307695,4030.9375000000005,4188.044871794872,4223.457532051282
unfocussed,3984.2508012820517,5049.318910256411,4313.044871794872,4276.606570512821,4028.7299679487187,4185.4807692307695,4171.017628205129
unfocussed,3989.515224358975,5056.943108974359,4323.770032051282,4286.157852564103,4038.0969551282055,4193.221153846154,4174.4911858974365
unfocussed,3974.967948717949,5094.4110576923085,4342.071314102564,4294.17467948718,3994.3349358974365,4222.672275641026,4186.005608974359
unfocussed,3873.6899038461543,5047.504006410257,4294.719551282052,4260.993589743591,3878.8060897435903,4160.076121794872,4076.233974358975
unfocussed,3733.0008012820517,5058.1089743589755,4278.597756410257,4120.396634615385,3898.060897435898,4174.823717948719,4025.889423076924
unfocussed,3892.8445512820517,4951.879006410257,4193.657852564103,4248.345352564103,4060.4286858974365,4076.10576923077,4030.2724358974365
unfocussed,4107.291666666667,5013.745993589744,4266.586538461539,4343.593750000001,4105.252403846154,4117.916666666667,4187.371794871796
unfocussed,4060.6810897435903,5050.300480769231,4302.415865384616,4299.170673076924,4030.4967948717954,4163.858173076924,4190.989583333334
unfocussed,4004.5512820512827,5083.237179487181,4313.465544871796,4296.582532051282,4011.402243589744,4193.0849358974365,4162.960737179488
unfocussed,4006.486378205129,5054.487179487181,4304.991987179487,4286.270032051282,4031.9711538461543,4179.923878205129,4176.346153846154
unfocussed,3923.2892628205136,5098.040865384616,4339.0985576923085,4231.995192307693,3972.139423076924,4227.676282051282,4133.846153846154
unfocussed,3856.20592948718,5014.951923076924,4248.048878205129,4246.858974358975,3970.1963141025644,4148.685897435898,3991.2219551282055
unfocussed,4026.7868589743593,4987.956730769231,4269.871794871796,4298.697916666667,4040.348557692308,4121.983173076924,4148.221153846154
unfocussed,4054.142628205129,5020.5048076923085,4306.185897435898,4287.932692307693,4046.538461538462,4159.370993589744,4197.956730769231
unfocussed,3991.490384615385,5099.423076923077,4355.665064102564,4264.266826923077,3966.478365384616,4229.266826923077,4176.758814102564
unfocussed,3868.3293269230776,5038.9182692307695,4266.36217948718,4264.27483974359,3941.73076923077,4162.283653846154,3948.2812500000005
unfocussed,3988.6498397435903,4994.174679487181,4262.964743589744,4265.877403846154,4052.251602564103,4129.9599358974365,4096.454326923077
unfocussed,3943.1650641025644,5070.4807692307695,4310.913461538462,4209.815705128206,3967.3036858974365,4194.667467948719,4135.028044871796
unfocussed,3791.57451923077,5044.318910256411,4249.142628205129,4112.4599358974365,3873.8501602564106,4191.983173076924,3853.561698717949
unfocussed,4017.6842948717954,4919.054487179488,4161.2099358974365,4292.888621794872,4155.9735576923085,4037.6041666666674,3930.873397435898
unfocussed,4135.548878205129,5006.9911858974365,4287.431891025642,4363.012820512821,4166.181891025642,4134.403044871796,4173.561698717949
unfocussed,4074.839743589744,5041.2620192307695,4310.21233974359,4321.5224358974365,4078.7820512820517,4177.167467948719,4169.843750000001
unfocussed,4037.139423076924,5062.500000000001,4324.771634615385,4304.134615384616,4049.7636217948725,4198.693910256411,4156.4182692307695
unfocussed,4011.8349358974365,5056.854967948719,4321.161858974359,4291.814903846154,4039.126602564103,4195.925480769231,4139.002403846154
unfocussed,4000.160256410257,5049.346955128206,4317.439903846154,4284.391025641026,4038.802083333334,4189.427083333334,4134.1786858974365
unfocussed,3989.85576923077,5044.146634615386,4319.475160256411,4271.173878205129,4032.123397435898,4173.854166666667,4124.899839743591
unfocussed,3949.3629807692314,5086.891025641026,4342.171474358975,4222.604166666667,3952.6482371794878,4211.971153846154,4166.406250000001
unfocussed,3661.8189102564106,5098.818108974359,4273.233173076924,4101.995192307693,3725.444711538462,4223.429487179487,3935.6250000000005
unfocussed,3870.8974358974365,4887.972756410257,4167.403846153847,4265.260416666667,4039.8758012820517,4036.770833333334,3976.911057692308
unfocussed,4127.61217948718,4976.919070512821,4291.690705128206,4361.490384615385,4183.906250000001,4120.460737179487,4214.7235576923085
unfocussed,4042.7924679487182,5115.436698717949,4373.609775641026,4264.979967948719,3979.3750000000005,4246.554487179487,4218.337339743591
unfocussed,3776.029647435898,5018.501602564103,4218.0048076923085,4125.024038461539,3833.8261217948725,4184.895833333334,3886.4503205128212
unfocussed,4001.702724358975,4873.906250000001,4165.032051282052,4277.960737179488,4148.217147435898,4016.9070512820517,4059.48717948718
unfocussed,4155.080128205129,4994.238782051283,4315.885416666667,4367.383814102564,4201.746794871796,4144.046474358975,4258.766025641026
unfocussed,3925.3285256410263,5145.7411858974365,4374.447115384616,4178.898237179487,3866.3181089743593,4279.130608974359,4146.466346153847
unfocussed,3826.530448717949,5003.036858974359,4192.287660256411,4101.907051282052,3903.9383012820517,4174.631410256411,3868.3533653846157
unfocussed,4069.9799679487187,4839.266826923077,4156.454326923077,4266.422275641026,4197.3557692307695,4076.1979166666674,4030.42467948718
unfocussed,4128.922275641026,4915.020032051283,4262.708333333334,4321.346153846154,4144.683493589744,4107.071314102564,4255.981570512821
unfocussed,3974.75560897436,5114.9599358974365,4365.072115384616,4194.354967948719,3923.942307692308,4277.323717948719,4236.542467948719
unfocussed,3857.8044871794878,4973.525641025642,4162.968750000001,4144.266826923077,3899.194711538462,4129.1786858974365,3925.1883012820517
unfocussed,4109.290865384616,4943.842147435898,4242.08733974359,4321.786858974359,4161.530448717949,4077.1354166666674,4216.814903846154
unfocussed,4144.775641025642,5082.495993589744,4370.769230769231,4373.100961538462,4162.672275641026,4193.233173076924,4333.721955128206
unfocussed,4026.185897435898,5124.595352564103,4367.487980769231,4319.907852564103,4013.629807692308,4222.107371794872,4280.140224358975
unfocussed,3912.572115384616,5120.056089743591,4353.70592948718,4270.092147435898,3909.370993589744,4219.0224358974365,4245.048076923077
unfocussed,3881.470352564103,5091.6786858974365,4320.472756410257,4246.454326923077,3935.452724358975,4198.64983974359,4124.286858974359
unfocussed,4024.44310897436,5051.410256410257,4308.141025641026,4319.691506410257,4129.523237179487,4160.496794871796,4151.714743589744
unfocussed,4021.2299679487187,5074.943910256411,4334.831730769231,4303.645833333334,4087.1314102564106,4191.017628205129,4205.236378205129
unfocussed,4012.604166666667,5104.5432692307695,4366.334134615385,4305.9495192307695,4072.7243589743593,4224.362980769231,4241.642628205129
unfocussed,3880.9935897435903,5133.894230769231,4369.923878205129,4216.891025641026,3912.3717948717954,4303.421474358975,4142.916666666667
unfocussed,3877.8125000000005,4984.639423076924,4200.869391025642,4242.207532051282,3920.9294871794878,4116.490384615385,3893.4294871794878
unfocussed,4030.73717948718,4969.595352564103,4213.545673076924,4290.592948717949,4163.6057692307695,4111.069711538462,4077.9567307692314
unfocussed,4074.611378205129,5033.962339743591,4327.648237179487,4340.689102564103,4145.1161858974365,4187.439903846154,4293.048878205129
unfocussed,3954.827724358975,5156.939102564103,4398.261217948719,4302.8485576923085,3950.7612179487187,4279.599358974359,4278.637820512821
unfocussed,3930.709134615385,5029.090544871796,4291.36217948718,4300.144230769231,4026.1979166666674,4159.122596153847,4145.528846153847
unfocussed,4056.3060897435903,5037.556089743591,4324.483173076924,4323.593750000001,4127.003205128206,4172.516025641026,4235.781250000001
unfocussed,4031.2700320512827,5075.845352564103,4346.626602564103,4328.54967948718,4078.657852564103,4202.836538461539,4229.763621794872
unfocussed,3998.70592948718,5099.186698717949,4360.689102564103,4313.377403846154,4047.7924679487187,4232.644230769231,4207.852564102564
unfocussed,3882.251602564103,5056.165865384616,4318.806089743591,4250.713141025642,3933.1049679487187,4208.978365384616,4152.752403846154
unfocussed,3989.186698717949,5030.004006410257,4323.501602564103,4338.49358974359,4042.964743589744,4179.310897435898,4178.285256410257
unfocussed,4038.802083333334,5073.092948717949,4334.8557692307695,4343.854166666667,4060.5448717948725,4190.236378205129,4131.093750000001
unfocussed,3976.4743589743593,5041.850961538462,4308.036858974359,4280.721153846154,4036.490384615385,4176.2099358974365,4088.1169871794878
unfocussed,3978.39342948718,5034.082532051283,4316.001602564103,4272.487980769231,4027.211538461539,4186.750801282052,4179.475160256411
unfocussed,3987.4919871794878,5047.624198717949,4329.110576923077,4286.746794871796,4032.8325320512827,4201.943108974359,4225.248397435898
unfocussed,3972.952724358975,5051.454326923078,4332.652243589744,4278.9182692307695,4026.526442307693,4189.338942307693,4216.862980769231
unfocussed,3979.739583333334,5046.225961538462,4327.439903846154,4287.051282051282,4037.067307692308,4193.349358974359,4215.372596153847
unfocussed,3918.517628205129,5083.461538461539,4360.4807692307695,4246.578525641026,3953.561698717949,4238.814102564103,4202.532051282052
unfocussed,3758.7660256410263,4994.591346153847,4234.875801282052,4186.927083333334,3907.8565705128212,4162.996794871796,3953.858173076924
unfocussed,3989.3629807692314,4942.992788461539,4234.4911858974365,4308.70592948718,4200.83733974359,4093.8862179487187,4096.903044871796
unfocussed,4069.222756410257,5031.350160256411,4305.364583333334,4324.198717948719,4055.508814102565,4156.951121794872,4239.907852564103
unfocussed,4042.015224358975,5050.9495192307695,4330.532852564103,4311.51842948718,4032.1594551282055,4186.923076923077,4244.839743589744
unfocussed,3991.1137820512827,5047.3798076923085,4317.107371794872,4288.633814102564,4013.9623397435903,4183.513621794872,4193.6057692307695
unfocussed,3972.327724358975,5032.243589743591,4305.42467948718,4261.682692307692,4003.4855769230776,4176.61858974359,4151.8349358974365
unfocussed,3979.4751602564106,5046.406250000001,4322.051282051282,4276.710737179487,4016.2219551282055,4183.056891025642,4177.127403846154
unfocussed,3980.1282051282055,5054.058493589744,4329.751602564103,4287.780448717949,4014.3549679487182,4197.996794871795,4175.608974358975
unfocussed,3944.751602564103,5052.676282051283,4320.953525641026,4279.583333333334,3989.0424679487187,4191.278044871796,4148.802083333334
unfocussed,3978.7299679487187,5031.021634615386,4310.292467948719,4291.606570512821,4039.170673076924,4175.3485576923085,4162.992788461539
unfocussed,3998.8060897435903,5055.140224358975,4327.904647435898,4302.439903846154,4058.76201923077,4202.596153846154,4177.8485576923085
unfocussed,3979.8998397435903,5089.174679487181,4340.500801282052,4279.475160256411,3996.4823717948725,4219.611378205129,4156.021634615385
unfocussed,3685.3285256410263,5059.783653846154,4245.288461538462,4070.6690705128212,3757.66826923077,4214.198717948719,3864.8157051282055
unfocussed,3891.374198717949,4917.107371794872,4139.775641025642,4216.983173076924,4047.483974358975,4045.6049679487187,3913.970352564103
unfocussed,4127.728365384616,4931.798878205129,4272.856570512821,4350.264423076924,4176.430288461539,4107.888621794872,4239.318910256411
unfocussed,4104.975961538462,5009.851762820514,4348.421474358975,4329.48717948718,4085.296474358975,4193.108974358975,4306.185897435898
unfocussed,3817.3157051282055,5119.090544871796,4304.154647435898,3998.0969551282055,3745.492788461539,4326.338141025642,4026.9911858974365
unfocussed,3903.0248397435903,4863.677884615386,4018.165064102565,3990.4967948717954,4006.2820512820517,4013.998397435898,3982.115384615385
unfocussed,4124.162660256411,4927.604166666667,4226.638621794872,4281.274038461539,4225.508814102564,4033.7900641025644,4283.697916666667
unfocussed,4092.9847756410263,5026.1298076923085,4326.8349358974365,4324.791666666667,4139.459134615385,4152.636217948719,4296.474358974359
unfocussed,3958.0649038461543,5130.797275641026,4408.477564102564,4258.153044871796,4034.963942307693,4291.302083333334,4241.963141025642
unfocussed,3825.036057692308,5033.461538461539,4303.902243589744,4244.286858974359,3991.061698717949,4233.489583333334,4018.3413461538466
